t_ps,A_um_inv,Delta_fold_meV,lorentzian,folded_out
3.950000000000000000e+01,1.420694956341250315e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
3.955000000000000426e+01,1.420694953756623136e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
3.960000000000000142e+01,1.420694951171995957e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
3.965000000000000568e+01,1.420694948587368778e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
3.970000000000000284e+01,1.420694956150188482e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
3.975000000000000000e+01,1.420694953565561303e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
3.980000000000000426e+01,1.420694950980934124e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
3.985000000000000142e+01,1.420694948396306945e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
3.990000000000000568e+01,1.420694955959126649e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
3.995000000000000284e+01,1.420694953374499470e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.000000000000000000e+01,1.420694950789872291e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.005000000000000426e+01,1.420694948205245112e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.010000000000000142e+01,1.420694955768064816e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.015000000000000568e+01,1.420694953183437637e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.020000000000000284e+01,1.420694950598810458e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.025000000000000000e+01,1.420694948014183279e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.030000000000000426e+01,1.420694955577002982e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.035000000000000142e+01,1.420694952992375804e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.040000000000000568e+01,1.420694950407748625e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.045000000000000284e+01,1.420694947823121446e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.050000000000000000e+01,1.420694955385941149e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.055000000000000426e+01,1.420694952801313971e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.060000000000000142e+01,1.420694950216686792e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.065000000000000568e+01,1.420694947632059613e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.070000000000000284e+01,1.420694955194879316e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.075000000000000000e+01,1.420694952610252138e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.080000000000000426e+01,1.420694950025624959e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.085000000000000142e+01,1.420694947440997780e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.090000000000000568e+01,1.420694955003817483e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.095000000000000284e+01,1.420694952419190304e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.100000000000000000e+01,1.420694949834563126e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.105000000000000426e+01,1.420694957397382829e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.110000000000000142e+01,1.420694954812755650e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.115000000000000568e+01,1.420694952228128471e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.120000000000000284e+01,1.420694949643501293e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.125000000000000000e+01,1.420694957206320996e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.130000000000000426e+01,1.420694954621693817e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.135000000000000142e+01,1.420694952037066638e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.140000000000000568e+01,1.420694949452439459e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.145000000000000284e+01,1.420694957015259163e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.150000000000000000e+01,1.420694954430631984e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.155000000000000426e+01,1.420694951846004805e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.160000000000000142e+01,1.420694949261377626e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.165000000000000568e+01,1.420694956824197330e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.170000000000000284e+01,1.420694954239570151e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.175000000000000000e+01,1.420694951654942972e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.180000000000000426e+01,1.420694949070315793e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.185000000000000142e+01,1.420694956633135497e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.190000000000000568e+01,1.420694954048508318e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.195000000000000284e+01,1.420694951463881139e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.200000000000000000e+01,1.420694948879253960e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.205000000000000426e+01,1.420694956442073664e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.210000000000000142e+01,1.420694953857446485e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.215000000000000568e+01,1.420694951272819306e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.220000000000000284e+01,1.420694948688192127e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.225000000000000000e+01,1.420694956251011831e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.230000000000000426e+01,1.420694953666384652e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.235000000000000142e+01,1.420694951081757473e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.240000000000000568e+01,1.420694948497130294e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.245000000000000284e+01,1.420694956059949998e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.250000000000000000e+01,1.420694953475322819e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.255000000000000426e+01,1.420694950890695640e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.260000000000000142e+01,1.420694948306068461e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.265000000000000568e+01,1.420694955868888165e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.270000000000000284e+01,1.420694953284260986e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.275000000000000000e+01,1.420694950699633807e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.280000000000000426e+01,1.420694948115006628e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.285000000000000142e+01,1.420694955677826332e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.290000000000000568e+01,1.420694953093199153e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.295000000000000284e+01,1.420694950508571974e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.300000000000000000e+01,1.420694947923944795e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.305000000000000426e+01,1.420694955486764499e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.310000000000000142e+01,1.420694952902137320e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.315000000000000568e+01,1.420694950317510141e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.320000000000000284e+01,1.420694947732882962e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.325000000000000000e+01,1.420694955295702666e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.330000000000000426e+01,1.420694952711075487e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.335000000000000142e+01,1.420694950126448308e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.340000000000000568e+01,1.420694947541821129e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.345000000000000284e+01,1.420694955104640833e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.350000000000000000e+01,1.420694952520013654e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.355000000000000426e+01,1.420694949935386475e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.360000000000000142e+01,1.420694957498206179e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.365000000000000568e+01,1.420694954913579000e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.370000000000000284e+01,1.420694952328951821e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.375000000000000000e+01,1.420694949744324642e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.380000000000000426e+01,1.420694957307144346e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.385000000000000142e+01,1.420694954722517167e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.390000000000000568e+01,1.420694952137889988e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.395000000000000284e+01,1.420694949553262809e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.400000000000000000e+01,1.420694957116082513e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.405000000000000426e+01,1.420694954531455334e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.410000000000000142e+01,1.420694951946828155e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.415000000000000568e+01,1.420694949362200976e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.420000000000000284e+01,1.420694956925020680e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.425000000000000000e+01,1.420694954340393501e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.430000000000000426e+01,1.420694951755766322e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.435000000000000142e+01,1.420694949171139143e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.440000000000000568e+01,1.420694956733958847e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.445000000000000284e+01,1.420694954149331668e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.450000000000000000e+01,1.420694951564704489e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.455000000000000426e+01,1.420694948980077310e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.460000000000000142e+01,1.420694956542897014e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.465000000000000568e+01,1.420694953958269835e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.470000000000000284e+01,1.420694951373642656e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.475000000000000000e+01,1.420694948789015477e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.480000000000000426e+01,1.420694956351835181e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.485000000000000142e+01,1.420694953767208002e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.490000000000000568e+01,1.420694951182580823e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.495000000000000284e+01,1.420694948597953644e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.500000000000000000e+01,1.420694956160773348e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.505000000000000426e+01,1.420694953576146169e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.510000000000000142e+01,1.420694950991518990e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.515000000000000568e+01,1.420694948406891811e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.520000000000000284e+01,1.420694955969711515e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.525000000000000000e+01,1.420694953385084336e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.530000000000000426e+01,1.420694950800457157e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.535000000000000142e+01,1.420694948215829978e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.540000000000000568e+01,1.420694955778649682e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.545000000000000284e+01,1.420694953194022503e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.550000000000000000e+01,1.420694950609395324e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.555000000000000426e+01,1.420694948024768145e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.560000000000000142e+01,1.420694955587587849e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.565000000000000568e+01,1.420694953002960670e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.570000000000000284e+01,1.420694950418333491e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.575000000000000000e+01,1.420694947833706312e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.580000000000000426e+01,1.420694955396526016e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.585000000000000142e+01,1.420694952811898837e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.590000000000000568e+01,1.420694950227271658e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.595000000000000284e+01,1.420694947642644479e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.600000000000000000e+01,1.420694955205464183e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.605000000000000426e+01,1.420694952620837004e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.610000000000000142e+01,1.420694950036209825e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.615000000000000568e+01,1.420694947451582646e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.620000000000000284e+01,1.420694955014402350e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.625000000000000000e+01,1.420694952429775171e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.630000000000000426e+01,1.420694949845147992e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.635000000000000142e+01,1.420694957407967696e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.640000000000000568e+01,1.420694954823340517e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.645000000000000284e+01,1.420694952238713338e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.650000000000000000e+01,1.420694949654086159e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.655000000000000426e+01,1.420694957216905863e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.660000000000000142e+01,1.420694954632278684e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.665000000000000568e+01,1.420694952047651505e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.670000000000000284e+01,1.420694949463024326e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.675000000000000000e+01,1.420694957025844030e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.680000000000000426e+01,1.420694954441216851e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.685000000000000142e+01,1.420694951856589672e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.690000000000000568e+01,1.420694949271962493e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.695000000000000284e+01,1.420694956834782197e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.700000000000000000e+01,1.420694954250155018e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.705000000000000426e+01,1.420694951665527839e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.710000000000000142e+01,1.420694949080900660e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.715000000000000568e+01,1.420694956643720364e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.720000000000000284e+01,1.420694954059093185e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.725000000000000000e+01,1.420694951474466006e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.730000000000000426e+01,1.420694948889838827e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.735000000000000142e+01,1.420694956452658531e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.740000000000000568e+01,1.420694953868031352e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.745000000000000284e+01,1.420694951283404173e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.750000000000000000e+01,1.420694948698776994e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.755000000000000426e+01,1.420694956261596698e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.760000000000000142e+01,1.420694953676969519e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.765000000000000568e+01,1.420694951092342340e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.770000000000000284e+01,1.420694948507715161e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.775000000000000000e+01,1.420694956070534865e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.780000000000000426e+01,1.420694953485907686e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.785000000000000142e+01,1.420694950901280507e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.790000000000000568e+01,1.420694948316653328e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.795000000000000284e+01,1.420694955879473032e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.800000000000000000e+01,1.420694953294845853e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.805000000000000426e+01,1.420694950710218674e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.810000000000000142e+01,1.420694948125591495e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.815000000000000568e+01,1.420694955688411198e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.820000000000000284e+01,1.420694953103784020e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.825000000000000000e+01,1.420694950519156841e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.830000000000000426e+01,1.420694947934529662e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.835000000000000142e+01,1.420694955497349365e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.840000000000000568e+01,1.420694952912722187e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.845000000000000284e+01,1.420694950328095008e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.850000000000000000e+01,1.420694947743467829e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.855000000000000426e+01,1.420694955306287532e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.860000000000000142e+01,1.420694952721660353e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.865000000000000568e+01,1.420694950137033175e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.870000000000000284e+01,1.420694947552405996e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.875000000000000000e+01,1.420694955115225699e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.880000000000000426e+01,1.420694952530598520e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.885000000000000142e+01,1.420694949945971342e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.890000000000000568e+01,1.420694957508791045e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.895000000000000284e+01,1.420694954924163866e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.900000000000000000e+01,1.420694952339536687e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.905000000000000426e+01,1.420694949754909508e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.910000000000000142e+01,1.420694957317729212e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.915000000000000568e+01,1.420694954733102033e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.920000000000000284e+01,1.420694952148474854e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.925000000000000000e+01,1.420694949563847675e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.930000000000000426e+01,1.420694957126667379e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.935000000000000142e+01,1.420694954542040200e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.940000000000000568e+01,1.420694951957413021e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.945000000000000284e+01,1.420694949372785842e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.950000000000000000e+01,1.420694956935605546e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.955000000000000426e+01,1.420694954350978367e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.960000000000000142e+01,1.420694951766351188e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.965000000000000568e+01,1.420694949181724009e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.970000000000000284e+01,1.420694956744543713e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.975000000000000000e+01,1.420694954159916534e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.980000000000000426e+01,1.420694951575289355e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.985000000000000142e+01,1.420694948990662176e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
4.990000000000000568e+01,1.420694956553481880e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
4.995000000000000284e+01,1.420694953968854701e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
5.000000000000000000e+01,1.420694951384227522e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
5.005000000000000426e+01,1.420694948799600343e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
5.010000000000000142e+01,1.420694956362420047e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
5.015000000000000568e+01,1.420694953777792868e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
5.020000000000000284e+01,1.420694951193165689e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
5.025000000000000000e+01,1.420694948608538510e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
5.030000000000000426e+01,1.420694956171358214e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
5.035000000000000142e+01,1.420694953586731035e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
5.040000000000000568e+01,1.420694951002103856e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
5.045000000000000284e+01,1.420694948417476677e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
5.050000000000000000e+01,1.420694955980296381e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
5.055000000000000426e+01,1.420694953395669202e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
5.060000000000000142e+01,1.420694950811042023e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
5.065000000000000568e+01,1.420694948226414844e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
5.070000000000000284e+01,1.420694955789234548e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
5.075000000000000000e+01,1.420694953204607369e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
5.080000000000000426e+01,1.420694950619980190e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
5.085000000000000142e+01,1.420694948035353011e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
5.090000000000000568e+01,1.420694955598172715e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
5.095000000000000284e+01,1.420694953013545536e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
5.100000000000000000e+01,1.420694950428918357e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
5.105000000000000426e+01,1.420694947844291178e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
